1.59127795575	750	4.0	1.5912779557540984	450283	1591.27795575	-6.092495209742623	0.0967597639517	0.0145404193155	0.0822193446362	0.282969419875
4.88554149459	1850	4.705736461166946	0.0	957685	3294.26353883	0.75	0.282969419875	0.0213458149063	0.261623604969	0.29071292831
7.11625214158	1850	6.475025814171397	0.0	877771	2230.710647	1.85	0.286788913532	0.0216339386359	0.265154974896	0.393493885539
9.39608730881	1850	8.195190646946743	0.0	933276	2279.83516722	1.85	0.315288138211	0.0672588740549	0.248029264156	0.409361173745
13.3731529119	2850	8.218125043833282	0.0	1472558	3977.06560311	1.85	0.334505876238	0.0713584999682	0.26314737627	0.370262436417
16.7470553031	2850	8.844222652624284	0.0	1224260	3373.90239121	2.85	0.341093820639	0.0727638738756	0.268329946763	0.362861712654
20.4348650875	2850	9.156412868293353	0.0	1388403	3687.80978433	2.85	0.360213846933	0.0768426554236	0.28337119151	0.376484439599
26.4354083324	2850	7.1558696233993	0.0	1638769	6000.54324489	2.85	0.381767507918	0.0814405923388	0.300326915579	0.273103439658
30.589750568	2850	7.001527387791501	0.0	1348011	4154.34223561	2.85	0.351685278917	0.100101638724	0.251583640193	0.324482414676
35.5407224186	2850	6.050555537132569	0.0	1429765	4950.97185066	2.85	0.336558516788	0.0957960457164	0.240762471071	0.288784716037
40.0016181697	2850	5.589659786075913	0.0	1354548	4460.89575106	2.85	0.320138143943	0.0911222469289	0.229015897014	0.303649328653
43.2294030947	1850	6.361874861041548	0.0	917428	3227.78492503	0.8500000000000001	0.309489070774	0.0880911570908	0.221397913683	0.284228355144
46.5807275648	1850	7.010550390917729	0.0	946851	3351.32447012	1.85	0.293809926287	0.083628337203	0.210181589084	0.282530387147
49.9405523926	1850	7.6507255631715525	0.0	1036454	3359.82482775	1.85	0.29593449511	0.0420073030377	0.253927192072	0.308484535099
52.3670270881	1850	9.22425086767015	0.0	821631	2426.4746955	1.85	0.2931613654	0.0416136628843	0.251547702516	0.338610990472
56.2712982827	2850	9.319979673051554	0.0	1471065	3904.27119462	1.85	0.302189526515	0.0357610234554	0.266428503059	0.376783508796
61.307947402	2850	8.283330553754492	0.0	1491626	5036.6491193	2.85	0.314333367587	0.0519462713932	0.262387096194	0.296154440119
64.7374614361	2850	8.853816519695698	0.0	1358801	3429.51403406	2.85	0.317158304923	0.0524131163948	0.264745188528	0.396208030207
69.1168629561	2850	8.47441499965751	0.0	1537156	4379.40152004	2.85	0.338994951049	0.0563851035429	0.282609847506	0.350996818393
73.1562352637	2850	8.435042692034324	0.0	1336050	4039.37230762	2.85	0.348265633399	0.0579270981437	0.290338535255	0.330756835036
77.288664046	2850	8.30261390971352	0.0	1415116	4132.42878232	2.85	0.346572759322	0.0576455220322	0.28892723729	0.342441715161
82.2107431744	2850	7.380534781387072	0.0	1468126	4922.07912833	2.85	0.34029471967	0.0566012943388	0.283693425331	0.298273546955
87.750392088	2850	5.840885867714054	0.0	1505760	5539.64891367	2.85	0.340851225773	0.0566938581193	0.284157367654	0.271815059666
92.6425534768	2850	4.948724478917384	0.0	1323990	4892.1613888	2.85	0.315971700244	0.0639970554124	0.251974644832	0.270634980079
96.0112068069	1850	5.580071148865468	0.0	897976	3368.65333005	0.8500000000000001	0.299936644813	0.0607493078129	0.239187337	0.266568243158
98.6929731596	1850	6.8983047961879125	0.0	905935	2681.76635268	1.85	0.287386008182	0.0582072960211	0.229178712161	0.337812799797
101.503606783	1850	8.087671172433863	0.0	1076599	2810.63362375	1.85	0.286726561	0.0580737312814	0.228652829718	0.38304494435
103.553518315	1850	10.037759641098765	0.0	758197	2049.91153134	1.85	0.299468451461	0.0606544797133	0.238813971748	0.369868156947
107.64921524	2850	9.942062716094114	0.0	1498470	4095.696925	1.85	0.318047066022	0.0639051372067	0.254141928815	0.365864473724
112.849815129	2850	8.741462826688359	0.0	1561263	5200.59988941	2.85	0.338772154875	0.0680694254151	0.270702729459	0.300208251587
