12547.3035032	750	4.0	2.2440054114192485	450283	2244.00541142	-8.899223269102768
12549.3003999	750	6.003103251897721	0.0	398865	1996.8967481	0.75
12552.7164414	1200	6.587061768260437	0.0	571051	3416.04148364	0.75
12556.3624153	1200	6.9410879142290485	0.0	617681	3645.97385403	1.2
12559.4726757	1200	7.830827500572051	0.0	652874	3110.26041366	1.2
12564.0259756	2850	7.277527540772287	0.0	1224260	4553.2999598	1.2000000000000002
12570.2133252	2850	5.090178009547526	0.0	1388403	6187.34953122	2.85
12575.2175733	1200	4.085929837592247	0.0	709534	5004.24817196	-0.44999999999999996
12576.2503425	300	7.053160703535656	0.0	150710	1032.76913406	-0.6000000000000001
12579.4746859	1200	7.8288173101379686	0.0	560821	3224.3433934	0.29999999999999993
12585.0615566	1200	6.241946559297576	0.0	607410	5586.87075084	1.2
12587.1163141	750	8.187189072318645	0.0	405134	2054.75748698	0.3
12590.3589686	1850	8.944534576383814	0.0	946851	3242.65449593	0.75
12600.131607	2850	4.0	0.8281038042254895	1578343	9772.63838061	-1.7108463581696043
12602.4030098	750	5.728597122362181	0.0	337059	2271.40287764	-1.35
12603.9310168	750	8.200590131705463	0.0	366214	1528.00699066	0.75
12607.7369176	1850	8.394689420111051	0.0	966699	3805.90071159	0.75
12611.0801919	1850	9.051415100130269	0.0	885714	3343.27431998	1.85
12614.9899403	1850	9.141666648631578	0.0	987708	3909.7484515	1.85
12620.928575	2850	7.203031992017995	0.0	1336050	5938.63465661	1.85
12629.8777242	1850	4.0	1.746117249507739	891604	8949.14924153	-6.658304172883277
12631.3528874	300	6.524836816776755	0.0	157812	1475.16318322	-1.25
12632.3965508	300	9.481173423040923	0.0	163927	1043.66339374	0.3
12634.8765433	1200	11.001180936056217	0.0	536667	2479.99248698	0.29999999999999993
12638.6238659	1850	11.253858291520999	0.0	897976	3747.32264454	1.2000000000000002
12642.0172062	1850	11.860517976266598	0.0	905935	3393.34031525	1.85
12650.8496891	4300	7.028035100093828	0.0	2395588	8832.48287617	1.8499999999999996
12656.1357227	2850	5.7420014734084	0.0	1141971	5286.03362669	1.4000000000000001
12660.6638498	1850	5.213874454418946	0.0	972798	4528.12701899	0.8500000000000001
12663.5587139	1200	6.319010294197504	0.0	641447	2894.86416022	0.5499999999999999
12667.3772478	1850	6.500476402285656	0.0	873429	3818.53389191	1.2000000000000002
12671.3929396	1850	6.484784664795873	0.0	954453	4015.69173749	1.85
12676.1516581	1850	5.726066139185379	0.0	885062	4758.71852561	1.85
12679.9775773	1200	5.9001468923270775	0.0	670129	3825.91924686	0.5499999999999999
12683.7884866	1200	6.0892375748320315	0.0	690253	3810.9093175	1.2
12687.1097229	1200	6.768001294111511	0.0	598727	3321.23628072	1.2
12691.9709811	1850	5.906743091756453	0.0	728962	4861.25820236	1.2000000000000002
12695.0650824	1200	6.812641843249124	0.0	575591	3094.10124851	0.5499999999999999
12699.1345093	1850	6.743214921445466	0.0	908665	4069.4269218	1.2000000000000002
12702.6873318	1850	7.190392407177003	0.0	930577	3552.82251427	1.85
12711.1608399	2850	4.0	1.2831156828988532	1339500	8473.50809008	-3.6673974364650683
12712.3533819	300	6.807458032312155	0.0	161857	1192.54196769	-2.25
12714.4798394	750	8.681000463292335	0.0	372093	2126.45756902	0.3
12717.4280821	1200	9.732757755024183	0.0	634861	2948.24270827	0.75
12722.4771733	1850	8.683666575491916	0.0	958994	5049.09117953	1.2000000000000002
12726.8845949	1850	8.276245047593328	0.0	982064	4407.4215279	1.85
12732.1619355	2850	6.998904404857751	0.0	1231456	5277.34064274	1.85
12735.9527908	1850	7.208049132955694	0.0	846370	3790.8552719	0.8500000000000001

