19989.5409806	750	4.0	4.336037293481533	450283	4336.03729348	-10.617568468786725
19991.1296753	300	6.411305311175779	0.0	155580	1588.69468882	-0.9162907318741551
19994.6996978	750	6.8412828227893066	0.0	350812	3570.02248839	0.0
19998.508132	750	7.032848561994618	0.0	382355	3808.43426079	0.9162907318741551
20002.5693832	750	6.971597372807157	0.0	411561	4061.25118919	0.9162907318741551
20007.7394462	1200	5.801534440588457	0.0	520315	5170.06293222	0.9162907318741551
20011.3207167	750	6.220263924168988	0.0	352642	3581.27051642	0.44628710262841964
20015.5913234	750	5.94965718238054	0.0	437162	4270.60674179	0.9162907318741551
20021.3056803	1200	4.235300285437503	0.0	584846	5714.35689694	0.9162907318741551
20025.0122921	750	4.528688505184416	0.0	362795	3706.61178025	0.44628710262841964
20028.5298078	750	5.011172776805848	0.0	353220	3517.51572838	0.9162907318741551
20032.4894944	750	5.051486235812873	0.0	405134	3959.68654099	0.9162907318741551
20036.2309835	750	5.309997069802891	0.0	386351	3741.48916601	0.9162907318741551
20040.4598273	750	5.081153292690726	0.0	434409	4228.84377711	0.9162907318741551
20059.3595453	750	4.0	13.81856473372094	337059	18899.7180264	-35.841091459823545
20062.6511476	300	4.708397718583325	0.0	138313	3291.60228142	-0.9162907318741551
20064.1522265	300	7.207318845730219	0.0	143509	1501.07887285	0.0
20065.7236815	300	9.63586384629713	0.0	150616	1571.45499943	0.0
20067.433773	300	11.925772358630416	0.0	165384	1710.09148767	0.0
20068.8940262	300	14.465519108254076	0.0	140881	1460.25325038	0.0
20076.9582317	1200	10.40131365751812	0.0	601738	8064.20545074	0.0
20081.9572614	750	9.402283898110134	0.0	399894	4999.02975941	0.44628710262841964
20086.7783288	750	8.581216510781612	0.0	401853	4821.06738733	0.9162907318741551
20092.1042707	1200	7.255274671509031	0.0	536667	5325.94183927	0.9162907318741551
20097.2908746	750	6.0686706877347145	0.0	359903	5186.60398377	0.44628710262841964
20098.8667159	300	8.492829392397448	0.0	153938	1575.84129534	-0.9162907318741551
20103.0682784	750	8.291266913570674	0.0	425781	4201.56247883	0.0
20107.7802086	1200	7.579336740411463	0.0	487160	4711.93017316	0.9162907318741551
20111.6912269	750	7.668318482135677	0.0	400396	3911.01825828	0.44628710262841964
20115.5636486	750	7.795896738552587	0.0	400508	3872.42174358	0.9162907318741551
20121.1688026	1200	6.19074275185557	0.0	570392	5605.1539867	0.9162907318741551
20125.1719455	750	6.187599833670065	0.0	400322	4003.14291819	0.44628710262841964
20131.0253149	1200	4.334230408762378	0.0	584349	5853.36942491	0.9162907318741551
20135.0896426	750	4.26990269849488	0.0	412837	4064.32771027	0.44628710262841964
20139.0145484	750	4.344996958063336	0.0	401088	3924.90574043	0.9162907318741551
20142.7990231	750	4.560522251767136	0.0	365161	3784.4747063	0.9162907318741551
20149.3259529	750	4.0	1.9664075897099365	321064	6526.92984148	-4.314353456754276
20151.1971859	300	6.128767018814944	0.0	124011	1871.23298119	-0.9162907318741551
20153.3491391	300	7.976813793706371	0.0	144254	2151.95322511	0.0
20154.8905932	300	10.43535976430892	0.0	149991	1541.4540294	0.0
20158.3371668	750	10.988786100413822	0.0	345516	3446.5736639	0.0
20162.1014049	750	11.224548027039857	0.0	384505	3764.23807337	0.9162907318741551
20167.9504527	1200	9.375500253085814	0.0	599477	5849.04777395	0.9162907318741551
20174.1871406	1200	7.138812299297993	0.0	634861	6236.68795379	1.3862943611198906
20178.3417503	750	6.984202642260586	0.0	398987	4154.60965704	0.44628710262841964
20182.2516947	750	7.074258181119251	0.0	393804	3909.94446114	0.9162907318741551
20188.500119	1200	4.825833953342167	0.0	538612	6248.42422778	0.9162907318741551
20191.7214869	750	5.604466000311216	0.0	314107	3221.36795303	0.44628710262841964

